909814832911675392;2017-09-18 16:22:14;Manhattan, NY;40.7403518;-74.0084352;About-last night at boom boom room with this beauties abie_jammeh  rocking her Ngor shorts… https://t.co/pNRU5VlYOz
909814835176706049;2017-09-18 16:22:14;New York, USA;42.746617;-75.77004099999999;@bwtovich @FoxNews All good
909814834753044480;2017-09-18 16:22:14;Manhattan, NY;40.780709;-73.9685415;Toxie's Musical in UK #westend  Pls join Toxie & moi Oct2 https://t.co/pq1j2u8LoF https://t.co/QZftyU9SPQ
909814840025341952;2017-09-18 16:22:16;New Jersey, USA;40.073040500000005;-74.7243235;I think the president should be Cecily Tyson, but Ang can be VP https://t.co/OIT7uLnwhQ
909814840843276289;2017-09-18 16:22:16;New Jersey, USA;40.073040500000005;-74.7243235;@CrispinSartwell Oops, just saw. Working on deadline but will return to this ASAP
909814841325637632;2017-09-18 16:22:16;Helmetta, NJ;40.3681295;-74.423131;Wasn't just the drink driving issue, @WayneRooney - you missed apologizing for more stuff. https://t.co/8IgYeS1i4c
909814843141771264;2017-09-18 16:22:16;Old Bethpage, NY;40.758497;-73.4541735;My father, who has the worldwide web at his fingertips, insists on calling me in the middle of the day to ask me how to spell something.
909814848946671616;2017-09-18 16:22:18;Manhattan, NY;40.780709;-73.9685415;People in Orlando still has no power.
909814851001872384;2017-09-18 16:22:18;New York, USA;42.746617;-75.77004099999999;Forgot I promised Milah we'd make apple pie cookies.
909814852805328896;2017-09-18 16:22:19;Queens, NY;40.6708795;-73.8311875;Thank God for Samsung Pay
909814851752644608;2017-09-18 16:22:18;Hoboken, NJ;40.73871176;-74.02930508;Lunch to celebrate the office move (@ Ubu in Hoboken, NJ) https://t.co/rrChc9MmYj https://t.co/d8pXPwI9O1
909814855120568320;2017-09-18 16:22:19;Manhattan, NY;40.72221048;-73.98673912;Night 2 Of A Murder Of Crows III BackStage_ . . #amoc #moc #music #live #show #mercurylounge… https://t.co/vLJHSkXcmu
909814856244703232;2017-09-18 16:22:19;Bronx, NY;40.8503475;-73.8494415;fucking fuck i can't wait 🌸🌻💛 https://t.co/RGoxp7ahRr
909814863077273605;2017-09-18 16:22:21;Hasbrouck Heights, NJ;40.861731500000005;-74.07425199999999;But both sides are to blame for Charlottesville. All started when some moron decided to take down a statue https://t.co/0bBQDSMpql
909814863966355456;2017-09-18 16:22:21;Secaucus, NJ;40.7895453;-74.0565298;Join the DFS team! See our latest #job opening here: https://t.co/0WDDD5fXCy #FacilitiesMgmt #Secaucus, NJ #Hiring #CareerArc
909814864704655365;2017-09-18 16:22:21;Manhattan, NY;40.780709;-73.9685415;I did a super deep clean of my bathroom yesterday with bleach .. and today I can hardly breathe. WHATS HAPPENING TO… https://t.co/lgzPDG5asx
909814866784935938;2017-09-18 16:22:22;Elizabeth, NJ;40.6639916;-74.2107006;Want to work in #Elizabeth, NJ? View our latest opening: https://t.co/Z8fotzkHBC #Transportation #Job #Jobs #Hiring #CareerArc
909814868743802881;2017-09-18 16:22:22;Manhattan, NY;40.80616;-73.94701;Visit Us Today. Harlem Haberdashery 245 Lenox Ave. Bet. 122nd & 123rd St. Harlem, NYC . Shop… https://t.co/hq3WnAsd09
909814873965678592;2017-09-18 16:22:24;New York, USA;42.746617;-75.77004099999999;Friend: Come over   Me: nah I'm not really feelin it   Friend: I've got hot gossip  Me: https://t.co/wsygOWIBF1
909814875488210944;2017-09-18 16:22:24;South Plainfield, NJ;40.572404500000005;-74.413644;An early death is a delicious one https://t.co/NWd973621k
909814879841849344;2017-09-18 16:22:25;Manhattan, NY;40.780709;-73.9685415;a fire extinguisher tho 🤣😂😭 https://t.co/EtgM95cKlF
909814881062440960;2017-09-18 16:22:25;Elizabeth, NJ;40.662479;-74.19652450000001;@THESLUMPGOD is the coldest out rn
909814889987878914;2017-09-18 16:22:27;Queens, NY;40.735931;-73.861299;Resentment is overpowering.
909814891762077696;2017-09-18 16:22:28;New York, NY;40.705597499999996;-73.977717;Global Citizen Festival, Central Park NYC | LIVE on @YouTube presented by @TMobile https://t.co/1QK1fH2Fsu
909814895830601729;2017-09-18 16:22:29;Jersey City, NJ;40.7180015;-74.066663;Halloween is my favorite holiday and my boyfriend hates it...
909814897050923008;2017-09-18 16:22:29;Levittown, NY;40.7259336;-73.5142921;This #job might be a great fit for you: Pharmacy Technician - https://t.co/ENIPOnH9zC #Healthcare #Levittown, NY #Hiring #CareerArc
909814895482458113;2017-09-18 16:22:29;Manhattan, NY;40.780709;-73.9685415;This girl has good taste. https://t.co/U4rHeGEu4M
909814899420880896;2017-09-18 16:22:30;West Long Branch, NJ;40.288591499999995;-74.019204;In order to love who you are, you cannot hate the experiences that shaped you.
909814901304152064;2017-09-18 16:22:30;Leonia, NJ;40.863688499999995;-73.99084;GAME DAY!  #GiantsPride #NYGiants #NYGDET https://t.co/tX6mLuBMRc
909814913064988673;2017-09-18 16:22:33;Manhattan, NY;40.780709;-73.9685415;@quietgratitude Thank you!!! ❤️👍🏼
909814917380878336;2017-09-18 16:22:34;Brooklyn, NY;40.655138;-73.9487755;Damn you laundry. Damn you straight to hell!
909814918500769794;2017-09-18 16:22:34;Brooklyn, NY;40.655138;-73.9487755;I love upcoming Legends. I decided to Stan forever. https://t.co/weRMcNMQ5V
909814919918440448;2017-09-18 16:22:35;North Brunswick, NJ;40.4457045;-74.473067;Kevin Hart was beating that shit up 😂😂😂
909814921847885825;2017-09-18 16:22:35;Connecticut, USA;41.500753;-72.757385;@ReflectionsofJM @TheRealJonAdams @FLOTUS AW,,,sweet
909814923550748672;2017-09-18 16:22:35;Manhattan, NY;40.780709;-73.9685415;Need altitudes so bad
909814928042840065;2017-09-18 16:22:37;Manhattan, NY;40.780709;-73.9685415;Ugh I think I like Cardi B now
909814936787996672;2017-09-18 16:22:39;Massachusetts, USA;42.036939000000004;-71.683502;Jonn always tryna violate when I do nothing but love & support him 💔😪
909814937509289984;2017-09-18 16:22:39;Manhattan, NY;40.7299;-73.9914;Astor Place, NYC - With a jacket like that you have to request a portrait- Fashion Week -… https://t.co/CagdmNeKbC
909814938339872768;2017-09-18 16:22:39;New York, USA;42.746617;-75.77004099999999;This was the best feeling ever, getting to hug & kiss the love of my life after 6 weeks 💕😌 @xashlynrosex https://t.co/TD7SH7obsY
909814940529131520;2017-09-18 16:22:40;Manhattan, NY;40.7609682;-73.9780638;This #job might be a great fit for you: Associate Manager, Audience Management & Activation - https://t.co/OUGJIm6oAK #Marketing NY
909814942492237824;2017-09-18 16:22:40;Manhattan, NY;40.780709;-73.9685415;@Gothamist @dianberly712 scary sight.can't they be rounded up&taken to the woods?we don't need them harmingppl&domestic animals.
909814944882884608;2017-09-18 16:22:41;New York, USA;42.746617;-75.77004099999999;The Literary Cat https://t.co/GctOzvIt3R
909814947537997824;2017-09-18 16:22:41;Bronx, NY;40.8503475;-73.8494415;Happy Monday Everyone! These two made my weekend. #ManCrushMonday with my guys from #Arrow https://t.co/J4Mzz34nVn
909814949802856449;2017-09-18 16:22:42;Bronx, NY;40.8503475;-73.8494415;@chloevevrier here's a birthday joke for you: Why did Tommy hit his birthday cake with a hammer? It was a Poundcake!
909814961442099205;2017-09-18 16:22:45;New York, USA;43.092671;-75.787841;Cleared: Incident on #I90NYSThruway EB from After Exit 34 (I-90) - Canastota (Rte 13) to Exit 34 (I-90) - Canastota (Rte 13)
909814962167656450;2017-09-18 16:22:45;New York, USA;43.092671;-75.787841;Cleared: Incident on #I90NYSThruway EB from After Exit 34 (I-90) - Canastota (Rte 13) to Exit 34 (I-90) - Canastota (Rte 13)
909814962037694465;2017-09-18 16:22:45;Manhattan, NY;40.70288699;-74.01726365;I'm at Statue of Liberty Ferry in New York, NY https://t.co/Hqs04fRCvA
909814963065229313;2017-09-18 16:22:45;Greenburgh, NY;41.05674;-73.83548;Cleared: Construction on #I287CrossWestchesterExpwy EB from 0.0 to Before Exit 6 (I-287) - Broadway (Rte 22)
909814965602799618;2017-09-18 16:22:46;New Rochelle, NY;40.934811499999995;-73.7813055;I'm not rushing either
909814965980327941;2017-09-18 16:22:46;Queens, NY;40.6708795;-73.8311875;I'm bout to be a plus size model. Them bitches be winning.
909814967989358592;2017-09-18 16:22:46;Queens, NY;40.6708795;-73.8311875;These kyrie answers lol
909814966974390272;2017-09-18 16:22:46;Ridgefield, NJ;40.830002;-74.011779;"""Whatchu mean you don't give head?"" https://t.co/2TTGNwWvPs"
909814974201126912;2017-09-18 16:22:48;South Farmingdale, NY;40.7174995;-73.449152;Behind on my schoolwork. Behind on my credit card bill. Behind on my mental health. H A P P Y  M O N D A Y ! ! ! !
909814978546462720;2017-09-18 16:22:49;Edison, NJ;40.5387865;-74.377998;This is me rn sitting through a 3 hour class https://t.co/RhblNe2spe
909814979066396673;2017-09-18 16:22:49;Manhattan, NY;40.7142;-74.0064;#hijo definicion.. LEELO @ New York, New York https://t.co/ewi0sN9FOY
909814979041280001;2017-09-18 16:22:49;Manhattan, NY;40.78128;-73.96037;Behind the scenes on a Monday morning at the Neue Galerie. #zezeflowers @ Neue Galerie New York https://t.co/J6ykXdIo7J
909814985341186049;2017-09-18 16:22:50;Elizabeth, NJ;40.662479;-74.19652450000001;This whole thing was a disaster 😂😂💀💀 https://t.co/6gkNX72ndM
909814985991364608;2017-09-18 16:22:50;Manhattan, NY;40.745278;-74.002222;Is there life on Mars? 🔴 @ Chelsea, Manhattan https://t.co/g5lOjggvgS
909814987446657024;2017-09-18 16:22:51;Manhattan, NY;40.7142;-74.0064;Roasted butternut squash and spinach salad .. part of my meal prep for this week ..… https://t.co/0o8m969AUo
909814991632588800;2017-09-18 16:22:52;Manhattan, NY;40.7609682;-73.9780638;We're #hiring! Click to apply: Quantitative Analyst III - Qualitative Validation - https://t.co/HkbsAFOqbA #BusinessMgmt NY #Job #Jobs
909814993779953665;2017-09-18 16:22:52;Manhattan, NY;40.780709;-73.9685415;@KayBurley @SkyNews Is this all to do with what I heard. Rupert Murdoch wants Boris Johnson as PM because he said h… https://t.co/hLsQpP9tQy
909814996066082820;2017-09-18 16:22:53;New Jersey, USA;40.073040500000005;-74.7243235;There's no place for hateful people at Dollywood, Mary Kate, so maybe this is for the best. https://t.co/LxRtNYueAf
909814997445955584;2017-09-18 16:22:53;Manhattan, NY;40.80616;-73.94701;Visit Us Today. Harlem Haberdashery 245 Lenox Ave. Bet. 122nd & 123rd St. Harlem, NYC . Shop… https://t.co/e9FUSmLM61
909814999073398789;2017-09-18 16:22:53;Brooklyn, NY;40.655138;-73.9487755;educational  criminalization  systems   do not have  the right  to play  with  secirity  of USA and American people livelihoods  with
909814997408210944;2017-09-18 16:22:53;Brooklyn, NY;40.655138;-73.9487755;The land of misfit toys. #playground https://t.co/SHHQ0HycdD
909815002659516416;2017-09-18 16:22:54;Bronx, NY;40.8503475;-73.8494415;& Strawberry Swing - Frank Ocean will be played at my funeral while everyone wears white 🙃
909815002969894912;2017-09-18 16:22:54;Manhattan, NY;40.780709;-73.9685415;Or that a person willing to put up w. the bullshit forever 😭😭 https://t.co/zMaSTUHqKP
909815005901713410;2017-09-18 16:22:55;Manhattan, NY;40.780709;-73.9685415;@The_Hip_NoTiCe My bad.
909815007147413504;2017-09-18 16:22:55;Manhattan, NY;40.780709;-73.9685415;@ungarino hey miss cleo of start-ups
909815007835287552;2017-09-18 16:22:56;New Jersey, USA;40.073040500000005;-74.7243235;High key just wish I wasn't here anymore
909815013459632128;2017-09-18 16:22:57;Barclays Center;40.68312;-73.975979;Kyrie Irving is likely a calculated sociopath, such as myself.. or he could just be a good guy with a peach fuzz be… https://t.co/5RhTiPd4wb
909815014227415040;2017-09-18 16:22:57;Orangeburg, NY;41.0529965;-73.945236;Oh my gawd this has to be the cutest thing ever 😍😩 https://t.co/qleGyLEVmT
909815017696096256;2017-09-18 16:22:58;Manhattan, NY;40.780709;-73.9685415;Spicer should be a footnote not a novelty act. He lied repeatedly and abetted a criminal, white supremacist agenda.
909815020237750272;2017-09-18 16:22:59;Queens, NY;40.6708795;-73.8311875;Lmaoo ya dun kno! https://t.co/xe7RQi7Aca
909815021261217792;2017-09-18 16:22:59;New York, USA;42.746617;-75.77004099999999;I wanna hoop rn
909815022649581568;2017-09-18 16:22:59;Massachusetts, USA;42.036939000000004;-71.683502;Boof blunt to the face to start my day
909815028022362112;2017-09-18 16:23:00;Connecticut, USA;41.6717648;-72.9492703;This #job might be a great fit for you: Pharmacy Technician - https://t.co/cBvBilBsfW #Healthcare #Bristol, CT #Hiring #CareerArc
909815027653382145;2017-09-18 16:23:00;New Rochelle, NY;40.934811499999995;-73.7813055;So if I'm late ... oh well
909815031029694464;2017-09-18 16:23:01;Brooklyn, NY;40.655138;-73.9487755;Oh noooo baby what is you doinnn
909815035127615488;2017-09-18 16:23:02;Bronx, NY;40.8503475;-73.8494415;I sing the bohemian rhapsody intro while im brushing my teeth to ensure that ive been brushing for at least 2 minutes
909815043344257024;2017-09-18 16:23:04;Brooklyn, NY;40.655138;-73.9487755;@FifthHarmony This is their BEST ALBUM and their voices mesh well together... without Camila 🤷🏽‍♂️
909815049170116610;2017-09-18 16:23:05;Manhattan, NY;40.780709;-73.9685415;#NYC is moving towards a higher standard: 1.5C. We want to go farther, go deeper, go faster, because we have to.… https://t.co/LxJfFrQpck
909815053062410241;2017-09-18 16:23:06;Crown Heights, Brooklyn;40.671521;-73.948267;File under “things that didn’t happen when I was a man” https://t.co/hBFdVIEmk3
909815055054774272;2017-09-18 16:23:07;Freeport, NY;40.648987000000005;-73.5842655;Who hurt sis https://t.co/66EFNnaQch
909815055889379329;2017-09-18 16:23:07;Queens, NY;40.6708795;-73.8311875;@corbynbesson what did U delete
909815055012827137;2017-09-18 16:23:07;New Jersey, USA;40.073040500000005;-74.7243235;Bro just retire https://t.co/xXNvA5norq
909815058359898112;2017-09-18 16:23:08;Manhattan, NY;40.780709;-73.9685415;Thank you @DoorDash and @ShakeShack. Monday = MADE. #NationalCheeseburgerDay https://t.co/WapKDxvf9a
909815063799910402;2017-09-18 16:23:09;United Nations;40.749224;-73.968673;When you and your work buddy look like a stock photo... #unga #sdglive @anniero2727 @unfoundation https://t.co/QkLDs0t5gk
909815068229079041;2017-09-18 16:23:10;Queens, NY;40.68189;-73.76555;TONIGHT!!!! I'm inside Club Dubai aka Club Lornas Aka Queen OfThe Sea!!!! We taking it back… https://t.co/ND6uYo3SYJ
909815068090556416;2017-09-18 16:23:10;Brooklyn, NY;40.6104056;-73.9208363;Can you recommend anyone for this #job in #Brooklyn, NY? https://t.co/zCD4sZSoEE #Cosmetology #Hiring #CareerArc
909815074046562304;2017-09-18 16:23:11;Manhattan, NY;40.780709;-73.9685415;Yikes https://t.co/eS4u9NWBum
909815081445330944;2017-09-18 16:23:13;Manhattan, NY;40.76727219;-73.9656093;Accessory day! Love this part of the project, adding the fun, texture and whimsy! #instadecor… https://t.co/imdYDVQ4Fz
909815083534028801;2017-09-18 16:23:14;Paterson, NJ;40.915047;-74.16780750000001;My bro my bro ...
909815085945802752;2017-09-18 16:23:14;Manhattan, NY;40.780709;-73.9685415;I'm wearing a crop top today cause I feelin myself lately
909815095680569345;2017-09-18 16:23:17;Queens, NY;40.77725;-73.87261111;☺️ for my flight ❤️ @ La Guardia Airport https://t.co/NaDIwgDsLD
909815098964881413;2017-09-18 16:23:17;Manhattan, NY;40.780709;-73.9685415;@BlackYakuzu94 @LazyDiablos @BasedTuxedoMask @youhavenohonorr I didn't expose anything that people didn't know from the first tweet lol
909815098851696641;2017-09-18 16:23:17;Manhattan, NY;40.780709;-73.9685415;Daddy Asf. 😋⭐️😍🦋 https://t.co/VwvHknl5o0
909815102735560704;2017-09-18 16:23:18;Manhattan, NY;40.780709;-73.9685415;@MTA WHY ARE YOUR BUSES NEVER ON THE SCHEDULE THEYRE MEANT TO BE ON. 50/50 chance if the drivers show up!
909815111409393664;2017-09-18 16:23:20;New Brunswick, NJ;40.488195000000005;-74.4411045;Cam'ron's entrance has me crying
909815112340508672;2017-09-18 16:23:20;New Jersey, USA;40.073040500000005;-74.7243235;I have bigger things to worry about than a woman cheating in a relationship.
909815114190204928;2017-09-18 16:23:21;Bronx, NY;40.8503475;-73.8494415;NYC Parks Wildlife Unit paid us a visit at the market yesterday!  There are coyotes in Riverdale!?! #Coyotes… https://t.co/rS3bNpd5cR
909815120594948096;2017-09-18 16:23:22;Merrick, NY;40.652444;-73.55287100000001;Join us in Huntington for the Rally to KILL THE GRAHAM CASSIDY ACA BILL!!   Wed.3:30-5pm. Huntington, NY.  NW corne… https://t.co/jer1cxAJjz
909815122381692928;2017-09-18 16:23:23;Brooklyn, NY;40.655138;-73.9487755;Oh good morning and happy Monday to you. https://t.co/7gmVHirzNN
909815123975471104;2017-09-18 16:23:23;Bayonne, NJ;40.6707835;-74.10636600000001;lol extremely weird https://t.co/qoFd8SmvrC
909815129704927233;2017-09-18 16:23:25;Manhattan, NY;40.780709;-73.9685415;Super excited to be included in this! @CBC_AMNH #blackandSTEM https://t.co/XK5cNqSDIf
909815133299453952;2017-09-18 16:23:25;Manhattan, NY;40.780709;-73.9685415;A woman was sexually assaulted in an off-campus house at UMD after a suspect broke into the home through a window. https://t.co/moENvlu6e2
909815133614018560;2017-09-18 16:23:26;Brooklyn, NY;40.655138;-73.9487755;Even though I've disagreed with many of her viewpoints, she definitely added a diverse perspective to #TheView.  https://t.co/wKmP778cUL
909815132146032642;2017-09-18 16:23:25;Queens, NY;40.6708795;-73.8311875;@pddogg Happy Birthday @pddogg we all love you https://t.co/3p3arPaaBa
909815136076095489;2017-09-18 16:23:26;Manhattan, NY;40.780709;-73.9685415;Seriously! One of the best 5 players in the world and a guy who will be top 20 all time. He made up an account to defend himself?
909815143541936128;2017-09-18 16:23:28;New Jersey, USA;40.073040500000005;-74.7243235;Southern Regional Surf Club practice is cancelled today. Please go home after school. @HCPolice @LongBeachTwpPD
909815146775744523;2017-09-18 16:23:29;Brooklyn, NY;40.655138;-73.9487755;I wish I could let everyone I come in contact with know it's not them, it's my crippling anxiety
909815151083311104;2017-09-18 16:23:30;Brooklyn, NY;40.655138;-73.9487755;I am pumped for Laver Cup. Federer-Nadal together as a doubles pairing would be awesome.
909815151074975744;2017-09-18 16:23:30;Queens, NY;40.6708795;-73.8311875;Everyone gets on my last nerves rn
909815155520823296;2017-09-18 16:23:31;Manhattan, NY;40.780709;-73.9685415;Never cried when Pac died, but I probably will when Latty David does.
909815154568826882;2017-09-18 16:23:31;Piscataway, NJ;40.551769500000006;-74.466483;Salsa Fix Sunday @DJ_JRS  #AzucarSundays #SalsaSunday https://t.co/gblllogX0w
909815159752769536;2017-09-18 16:23:32;New York, USA;42.746617;-75.77004099999999;1 MORE DAY UNTIL OUR #KICKSTARTER LAUNCHES!! https://t.co/uJYhYiboph #Socceroof #Brooklyn #NY #Sports #Soccer… https://t.co/awaBDRLb2e
909815162953183232;2017-09-18 16:23:33;Manhattan, NY;40.77274259;-73.972216;Just posted a photo @ Central Park https://t.co/hkj7CTgc83
909815166212214787;2017-09-18 16:23:33;Manhattan, NY;40.780709;-73.9685415;Elite NYC Escorts DATING, #International Escorts, Manhattan, #NYCESCORTS #ELITE #SEXY #VIP 646-575-4117… https://t.co/eII1zdI6UZ
909815166824525825;2017-09-18 16:23:33;Hoboken, NJ;40.7543257;-74.0296848;From walking down the aisle 3 weeks ago to wedding bells 🔔 👰 🤵 to doing farmers carrys with… https://t.co/9tFtVLsqTu
909815167785070592;2017-09-18 16:23:34;South Orange, NJ;40.748984;-74.2586235;Somehow I just cut my gums so badly
909815173241860097;2017-09-18 16:23:35;Manhattan, NY;40.74647751;-73.98383941;"#KendrickLamar type beat ""No Bass"" prod. By @Firstletter1 via #YouTube https://t.co/HaUFAvbA53 #Like #Subscribe #Purchasetracks"
909815179164053505;2017-09-18 16:23:36;Greenburgh, NY;41.05787;-73.83666;Accident, center lane blocked in #Tarrytown on The NY State Thruway SB at Thruway, stop and go traffic back to X10, delay of 19 mins
909815186680315904;2017-09-18 16:23:38;Bronx, NY;40.8503475;-73.8494415;beautiful https://t.co/e9uJoLd6TI
909815187515088897;2017-09-18 16:23:38;Queens, NY;40.6708795;-73.8311875;@LetsPlay_Trixie Nope. Picture quality has been great so far after about 2 years of constant use. No issues here.
909815197866643456;2017-09-18 16:23:41;New York, USA;42.746617;-75.77004099999999;That was an excellent session! Thank you @AshishJThakkar & @Benioff #SDGInnovation https://t.co/waJ0PXeQhC
909815198147588096;2017-09-18 16:23:41;Brooklyn, NY;40.655138;-73.9487755;imagine being freya . wow
909815202446663680;2017-09-18 16:23:42;Manhattan, NY;40.7127837;-74.0059413;Want to work at Flik, Premier Hospitality? We're #hiring in #NewYork, NY! Click for details: https://t.co/HR49ud2V3H #Hospitality #Job
909815202878603265;2017-09-18 16:23:42;Manhattan, NY;40.7070045;-74.0035553;A design story to start the week: @StandardWax Home Fragrances are made in Phoenix, Arizona and… https://t.co/GYGyouFbFe
909815204241920001;2017-09-18 16:23:42;Connecticut, USA;41.500753;-72.757385;@elaine_ethomson @BethCraft20 @GeorgiaDirtRoad It certainly is boundless, pity those poor fools
909815211036733441;2017-09-18 16:23:44;Manhattan, NY;40.780709;-73.9685415;@42Ceecee @DrunkPolkaroo Great call bro. This is exactly the sort of short-sighted and bland brand positioning that… https://t.co/8mOn3NAAmz
909815214434025472;2017-09-18 16:23:45;Manhattan, NY;40.780709;-73.9685415;What a beer to bring in 50th. @HillFarmstead Karma Emulsion @blindtigernyc 😍🍻🎂
909815217927966720;2017-09-18 16:23:46;Queens, NY;40.6708795;-73.8311875;@carly_murph wow.....am melted.
909815217667833857;2017-09-18 16:23:46;New York, USA;42.746617;-75.77004099999999;I think 315ers have the best camper etiquette.  Tell you what a Wollcott resident did while staying in s friend's camper. @Radio_951 #roc
909815222075981824;2017-09-18 16:23:47;Manhattan, NY;40.71521;-73.98375;TONIGHT! I'll be teaching a 1-hour workshop  @AbronsArtsCtr come through & enjoy love, laughter… https://t.co/X4JdPLx7fX
909815222571069440;2017-09-18 16:23:47;Brooklyn, NY;40.655138;-73.9487755;@JayOsyrus Yup, Emmy for lead actor in a limited series, you know my son had to finesse 💪🏼
909815231139975168;2017-09-18 16:23:49;Tappan Zee High School;41.049003;-73.953941;Please donate money to help with hurrican relief at a school in need in Port Arthur, TX! You can donate in the libr… https://t.co/PqxuiPWtGh
909815237351788544;2017-09-18 16:23:50;New Jersey, USA;40.073040500000005;-74.7243235;Looking for a couple stand in's for a rehearsal tomorrow 8am-10:30am $30, NYC. Must be able to read cue cards! Laurenwaterscasting@gmail.com
909815236563279872;2017-09-18 16:23:50;Manhattan, NY;40.780709;-73.9685415;Elite NYC Escorts DATING, #International Escorts, Manhattan, #NYCESCORTS #ELITE #SEXY #VIP 646-575-4117… https://t.co/CDKQsC8hnI
909815241248247808;2017-09-18 16:23:51;Queens, NY;40.6708795;-73.8311875;I really fucked up sleeping at 6:30 in the morning 😰
909815243316121600;2017-09-18 16:23:52;Queens, NY;40.6708795;-73.8311875;Only thing i hate about being P.E. major is im sweaty almost all the time
909815243555164160;2017-09-18 16:23:52;Queens, NY;40.74757;-73.85614;Another Anthony Kiedis shot from last night. Still shocked I got to do this one. Nostalgic vibes… https://t.co/gsakYaT7kd
909815242233909248;2017-09-18 16:23:51;Manhattan, NY;40.780709;-73.9685415;Great panel launched the Harnessing the new @UNSDSN TReNDS report https://t.co/qnpC0kVios @JessicaEspey @jslotin https://t.co/P4friGUbpg
909815245576617984;2017-09-18 16:23:52;New York, USA;42.6973;-74.9269;On the road again. Going to miss our Vineyard family! Until next… https://t.co/jQBWLeWbpR
909815251046105089;2017-09-18 16:23:54;North Bergen, NJ;40.7905115;-74.0245075;@OfficialJLD Seriously? I'm getting just a little fed up w/ you asswipes calling anyone that supports our @POTUS, #Nazi. What a disappoint.
909815254196113408;2017-09-18 16:23:54;Manhattan, NY;40.780709;-73.9685415;Wrestling Podcast Super Bowl (according to my polls earlier).  Who's your favorite?
909815254896529408;2017-09-18 16:23:54;Queens, NY;40.6708795;-73.8311875;Heat on my feet.
909815257832607744;2017-09-18 16:23:55;Manhattan, NY;40.7142;-74.0064;Playin no games! Shout out @ModelBall for puttin together the first @ModelBall Tournament and… https://t.co/DMu8jNnW91
909815261452226560;2017-09-18 16:23:56;Manhattan, NY;40.780709;-73.9685415;That android chatter is loud I see https://t.co/w6OCCi7h2v
909815263364878336;2017-09-18 16:23:56;Manhattan, NY;40.7142;-74.0064;Flee down to my #Lo socks ... Shorty chasin #Designer bags and some #Botox 🔥🔥🔥🔥🎶🎶 Mechanical… https://t.co/U1nYj2hXYu
909815263490723840;2017-09-18 16:23:57;New Rochelle, NY;40.934811499999995;-73.7813055;Who is a good business person!? I need u!
909815263612125184;2017-09-18 16:23:57;Kearny, NJ;40.7684342;-74.1454214;Can you recommend anyone for this #job? Physician, $25K Sign On Bonus! - https://t.co/2tGpBMK4Zl #Physician #Kearny, NJ #Veterans #Hiring
909815267248701440;2017-09-18 16:23:57;Bronx, NY;40.8503475;-73.8494415;Message:  It's not easy, trying to have a relationship if you're both so defended and scared.
